"year","state","country","district","dyid","residualsodiumcarbonate","GDP"
2006,"ANDHRA PRADESH","India","Guntur","Guntur2006",4.3400002,192839.591453722
2006,"ANDHRA PRADESH","India","West Godavari","West Godavari2006",1.34,192839.591453722
2006,"ANDHRA PRADESH","India","Prakasam","Prakasam2006",7.4039998,192839.591453722
2006,"ANDHRA PRADESH","India","Y.S.R.","Y.S.R.2006",4.8854547,192839.591453722
2006,"ANDHRA PRADESH","India","Visakhapatanam","Visakhapatanam2006",4.2276921,192839.591453722
2006,"ANDHRA PRADESH","India","Sri Potti Sriramulu Nellore","Sri Potti Sriramulu Nellore2006",4.1290908,192839.591453722
2006,"ANDHRA PRADESH","India","East Godavari","East Godavari2006",2.3800001,192839.591453722
2006,"ANDHRA PRADESH","India","Srikakulam","Srikakulam2006",1.755,192839.591453722
2006,"ANDHRA PRADESH","India","Vizianagaram","Vizianagaram2006",2.71,192839.591453722
2006,"ANDHRA PRADESH","India","Anantapur","Anantapur2006",5.2127271,192839.591453722
2006,"ANDHRA PRADESH","India","Kurnool","Kurnool2006",7.9066663,192839.591453722
2006,"ARUNACHAL PRADESH","India","Papum Pare","Papum Pare2006",0.02,2410.1869510665
2006,"ARUNACHAL PRADESH","India","East Siang","East Siang2006",0,2410.1869510665
2006,"ARUNACHAL PRADESH","India","Lohit","Lohit2006",0.40000001,2410.1869510665
2006,"ASSAM","India","Kamrup Metropolitan","Kamrup Metropolitan2006",0.039999999,42211.8645005405
2006,"ASSAM","India","Udalguri","Udalguri2006",1.1440001,42211.8645005405
2006,"ASSAM","India","Barpeta","Barpeta2006",1.02,42211.8645005405
2006,"ASSAM","India","Goalpara","Goalpara2006",0.12,42211.8645005405
2006,"ASSAM","India","Nalbari","Nalbari2006",2.6600001,42211.8645005405
2006,"ASSAM","India","Nagaon","Nagaon2006",0.54666668,42211.8645005405
2006,"ASSAM","India","Dhubri","Dhubri2006",0.47365472,42211.8645005405
2006,"ASSAM","India","Marigaon","Marigaon2006",0.60000002,42211.8645005405
2006,"ASSAM","India","Karbi Anglong","Karbi Anglong2006",3.5450001,42211.8645005405
2006,"ASSAM","India","Baksa","Baksa2006",0.31,42211.8645005405
2006,"ASSAM","India","Kamrup","Kamrup2006",1.04,42211.8645005405
2006,"ASSAM","India","Sonitpur","Sonitpur2006",0.16,42211.8645005405
2006,"ASSAM","India","Lakhimpur","Lakhimpur2006",0.25,42211.8645005405
2006,"ASSAM","India","Golaghat","Golaghat2006",8.6199999,42211.8645005405
2006,"ASSAM","India","Darrang","Darrang2006",0.95500004,42211.8645005405
2006,"ASSAM","India","Chirang","Chirang2006",0.54666668,42211.8645005405
2006,"ASSAM","India","Cachar","Cachar2006",0,42211.8645005405
2006,"ASSAM","India","Bongaigaon","Bongaigaon2006",0.73000002,42211.8645005405
2006,"ASSAM","India","Dhemaji","Dhemaji2006",0.61500001,42211.8645005405
2006,"ASSAM","India","Jorhat","Jorhat2006",0.60000002,42211.8645005405
2006,"ASSAM","India","Sivasagar","Sivasagar2006",1.1900001,42211.8645005405
2006,"ASSAM","India","Kokrajhar","Kokrajhar2006",0.34999999,42211.8645005405
2006,"BIHAR","India","Muzaffarpur","Muzaffarpur2006",0.81333333,68682.0257385951
2006,"BIHAR","India","Darbhanga","Darbhanga2006",4.2466669,68682.0257385951
2006,"BIHAR","India","Samastipur","Samastipur2006",1.3975005,68682.0257385951
2006,"BIHAR","India","Madhubani","Madhubani2006",3.1985197,68682.0257385951
2006,"CHANDIGARH","India","Chandigarh","Chandigarh2006",3.4400001,8145.45729303548
2006,"CHHATTISGARH","India","Durg","Durg2006",0.80000001,37956.1095271462
2006,"CHHATTISGARH","India","Raipur","Raipur2006",1.5984615,37956.1095271462
2006,"CHHATTISGARH","India","Korea","Korea2006",1.7514286,37956.1095271462
2006,"CHHATTISGARH","India","Mahasamund","Mahasamund2006",6.9120002,37956.1095271462
2006,"CHHATTISGARH","India","Raigarh","Raigarh2006",1.1025,37956.1095271462
2006,"CHHATTISGARH","India","Jashpur","Jashpur2006",0.48666668,37956.1095271462
2006,"CHHATTISGARH","India","Surguja","Surguja2006",0.82499999,37956.1095271462
2006,"CHHATTISGARH","India","Bilaspur","Bilaspur2006",0.90307695,37956.1095271462
2006,"CHHATTISGARH","India","Korba","Korba2006",0.57142854,37956.1095271462
2006,"CHHATTISGARH","India","Kanker","Kanker2006",1.38,37956.1095271462
2006,"CHHATTISGARH","India","Janjgir-Champa","Janjgir-Champa2006",1.1333333,37956.1095271462
2006,"CHHATTISGARH","India","Rajnandgaon","Rajnandgaon2006",3.9200001,37956.1095271462
2006,"CHHATTISGARH","India","Dhamtari","Dhamtari2006",0.75999999,37956.1095271462
2006,"CHHATTISGARH","India","Bastar","Bastar2006",1,37956.1095271462
2006,"CHHATTISGARH","India","Kabirdham","Kabirdham2006",2.8799999,37956.1095271462
2006,"GUJARAT","India","Dohad","Dohad2006",3.4949999,155994.592319972
2006,"GUJARAT","India","Amreli","Amreli2006",9.8661537,155994.592319972
2006,"GUJARAT","India","Vadodara","Vadodara2006",5.3742857,155994.592319972
2006,"GUJARAT","India","Patan","Patan2006",0.36000001,155994.592319972
2006,"GUJARAT","India","Rajkot","Rajkot2006",3.8033333,155994.592319972
2006,"GUJARAT","India","Navsari","Navsari2006",5.0359998,155994.592319972
2006,"GUJARAT","India","Panch Mahals","Panch Mahals2006",1.2,155994.592319972
2006,"GUJARAT","India","Valsad","Valsad2006",2.1233332,155994.592319972
2006,"GUJARAT","India","Anand","Anand2006",3.9200001,155994.592319972
2006,"GUJARAT","India","Junagadh","Junagadh2006",2.8099999,155994.592319972
2006,"GUJARAT","India","The Dangs","The Dangs2006",0.72285712,155994.592319972
2006,"GUJARAT","India","Mahesana","Mahesana2006",1.6,155994.592319972
2006,"GUJARAT","India","Tapi","Tapi2006",2.1800001,155994.592319972
2006,"GUJARAT","India","Ahmadabad","Ahmadabad2006",21.719999,155994.592319972
2006,"GUJARAT","India","Kachchh","Kachchh2006",8.3657141,155994.592319972
2006,"GUJARAT","India","Jamnagar","Jamnagar2006",3.7266667,155994.592319972
2006,"GUJARAT","India","Bhavnagar","Bhavnagar2006",9.2328568,155994.592319972
2006,"GUJARAT","India","Surendranagar","Surendranagar2006",5.2950001,155994.592319972
2006,"GUJARAT","India","Surat","Surat2006",3.7020001,155994.592319972
2006,"GUJARAT","India","Banas Kantha","Banas Kantha2006",8.3800001,155994.592319972
2006,"GUJARAT","India","Bharuch","Bharuch2006",6.429091,155994.592319972
2006,"GUJARAT","India","Sabar Kantha","Sabar Kantha2006",7.2600002,155994.592319972
2006,"GUJARAT","India","Kheda","Kheda2006",5.7600002,155994.592319972
2006,"HARYANA","India","Fatehabad","Fatehabad2006",27.93,84622.6438727935
2006,"HARYANA","India","Rewari","Rewari2006",6.5285716,84622.6438727935
2006,"HARYANA","India","Karnal","Karnal2006",4.7919998,84622.6438727935
2006,"HARYANA","India","Palwal","Palwal2006",7.9320002,84622.6438727935
2006,"HARYANA","India","Hisar","Hisar2006",4.1350002,84622.6438727935
2006,"HARYANA","India","Jhajjar","Jhajjar2006",3.1960001,84622.6438727935
2006,"HARYANA","India","Mahendragarh","Mahendragarh2006",18.799999,84622.6438727935
2006,"HARYANA","India","Jind","Jind2006",6.4675002,84622.6438727935
2006,"HARYANA","India","Kaithal","Kaithal2006",11.68,84622.6438727935
2006,"HARYANA","India","Sonipat","Sonipat2006",10.006,84622.6438727935
2006,"HARYANA","India","Yamunanagar","Yamunanagar2006",3.2639999,84622.6438727935
2006,"HARYANA","India","Nuh","Nuh2006",7.7066669,84622.6438727935
2006,"HARYANA","India","Ambala","Ambala2006",16.09,84622.6438727935
2006,"HARYANA","India","Bhiwani","Bhiwani2006",9.9628572,84622.6438727935
2006,"HARYANA","India","Panipat","Panipat2006",10.193334,84622.6438727935
2006,"HARYANA","India","Panchkula","Panchkula2006",1.3,84622.6438727935
2006,"HARYANA","India","Sirsa","Sirsa2006",9.75,84622.6438727935
2006,"HIMACHAL PRADESH","India","Mandi","Mandi2006",-1.0022222,20001.3801500779
2006,"HIMACHAL PRADESH","India","Kangra","Kangra2006",-1.296923,20001.3801500779
2006,"HIMACHAL PRADESH","India","Sirmaur","Sirmaur2006",-1.8745455,20001.3801500779
2006,"HIMACHAL PRADESH","India","Kullu","Kullu2006",-2.1466668,20001.3801500779
2006,"HIMACHAL PRADESH","India","Una","Una2006",-1.1788235,20001.3801500779
2006,"HIMACHAL PRADESH","India","Solan","Solan2006",-0.023636367,20001.3801500779
2006,"JHARKHAND","India","Dumka","Dumka2006",2.5799999,35822.9968712304
2006,"JHARKHAND","India","Pashchimi Singhbhum","Pashchimi Singhbhum2006",1.24,35822.9968712304
2006,"JHARKHAND","India","Palamu","Palamu2006",2.8,35822.9968712304
2006,"JHARKHAND","India","Ranchi","Ranchi2006",1.0933334,35822.9968712304
2006,"KARNATAKA","India","Haveri","Haveri2006",1.4100001,133657.293802823
2006,"KARNATAKA","India","Gadag","Gadag2006",2.2466667,133657.293802823
2006,"KARNATAKA","India","Davangere","Davangere2006",4.1799998,133657.293802823
2006,"KERALA","India","Palakkad","Palakkad2006",1.0599999,98236.0344926319
2006,"KERALA","India","Idukki","Idukki2006",3.1800001,98236.0344926319
2006,"MADHYA PRADESH","India","Barwani","Barwani2006",1.7186769,89254.3258955373
2006,"MADHYA PRADESH","India","Raisen","Raisen2006",3.7866666,89254.3258955373
2006,"MADHYA PRADESH","India","Sheopur","Sheopur2006",0.29000002,89254.3258955373
2006,"MADHYA PRADESH","India","Dhar","Dhar2006",0.67777777,89254.3258955373
2006,"MADHYA PRADESH","India","Shahdol","Shahdol2006",0.2,89254.3258955373
2006,"MADHYA PRADESH","India","Jhabua","Jhabua2006",2.0466666,89254.3258955373
2006,"MADHYA PRADESH","India","Vidisha","Vidisha2006",1.38,89254.3258955373
2006,"MADHYA PRADESH","India","Indore","Indore2006",0.60000002,89254.3258955373
2006,"MADHYA PRADESH","India","Chhatarpur","Chhatarpur2006",1.2,89254.3258955373
2006,"MADHYA PRADESH","India","Chhindwara","Chhindwara2006",1.8625,89254.3258955373
2006,"MADHYA PRADESH","India","Katni","Katni2006",1.78,89254.3258955373
2006,"MADHYA PRADESH","India","Sidhi","Sidhi2006",1.5822222,89254.3258955373
2006,"MADHYA PRADESH","India","Ratlam","Ratlam2006",5.6066666,89254.3258955373
2006,"MADHYA PRADESH","India","Burhanpur","Burhanpur2006",1.5549999,89254.3258955373
2006,"MADHYA PRADESH","India","Betul","Betul2006",2.3057141,89254.3258955373
2006,"MADHYA PRADESH","India","East Nimar","East Nimar2006",0.65333331,89254.3258955373
2006,"MADHYA PRADESH","India","Rewa","Rewa2006",1,89254.3258955373
2006,"MADHYA PRADESH","India","Bhopal","Bhopal2006",1.7266667,89254.3258955373
2006,"MADHYA PRADESH","India","Dewas","Dewas2006",7.9000001,89254.3258955373
2006,"MADHYA PRADESH","India","Alirajpur","Alirajpur2006",2.04,89254.3258955373
2006,"MADHYA PRADESH","India","Gwalior","Gwalior2006",1.6,89254.3258955373
2006,"MADHYA PRADESH","India","Singrauli","Singrauli2006",0.18000001,89254.3258955373
2006,"MADHYA PRADESH","India","Rajgarh","Rajgarh2006",3.72,89254.3258955373
2006,"MADHYA PRADESH","India","Sehore","Sehore2006",1.64,89254.3258955373
2006,"MADHYA PRADESH","India","Bhind","Bhind2006",4.7379999,89254.3258955373
2006,"MADHYA PRADESH","India","Sagar","Sagar2006",2.4000001,89254.3258955373
2006,"MADHYA PRADESH","India","Tikamgarh","Tikamgarh2006",2.836,89254.3258955373
2006,"MADHYA PRADESH","India","Harda","Harda2006",7.895,89254.3258955373
2006,"MADHYA PRADESH","India","Ujjain","Ujjain2006",1.6950001,89254.3258955373
2006,"MADHYA PRADESH","India","West Nimar","West Nimar2006",0.75199997,89254.3258955373
2006,"MADHYA PRADESH","India","Balaghat","Balaghat2006",0.20999999,89254.3258955373
2006,"MADHYA PRADESH","India","Morena","Morena2006",3.9044445,89254.3258955373
2006,"MADHYA PRADESH","India","Umaria","Umaria2006",0.345,89254.3258955373
2006,"MAHARASHTRA","India","Satara","Satara2006",1.865,355420.828921445
2006,"MAHARASHTRA","India","Washim","Washim2006",3.6700001,355420.828921445
2006,"MAHARASHTRA","India","Gondia","Gondia2006",2.632,355420.828921445
2006,"MAHARASHTRA","India","Ratnagiri","Ratnagiri2006",0.22999999,355420.828921445
2006,"MAHARASHTRA","India","Osmanabad","Osmanabad2006",1.24,355420.828921445
2006,"MAHARASHTRA","India","Bhandara","Bhandara2006",0.86000001,355420.828921445
2006,"MAHARASHTRA","India","Sangli","Sangli2006",2.5599999,355420.828921445
2006,"MAHARASHTRA","India","Kolhapur","Kolhapur2006",0.86000001,355420.828921445
2006,"MAHARASHTRA","India","Amravati","Amravati2006",5.8666668,355420.828921445
2006,"MAHARASHTRA","India","Beed","Beed2006",2.1446764,355420.828921445
2006,"MAHARASHTRA","India","Solapur","Solapur2006",1.5333333,355420.828921445
2006,"MAHARASHTRA","India","Gadchiroli","Gadchiroli2006",2.5333333,355420.828921445
2006,"MAHARASHTRA","India","Nashik","Nashik2006",7.0149999,355420.828921445
2006,"MAHARASHTRA","India","Sindhudurg","Sindhudurg2006",0.124,355420.828921445
2006,"MAHARASHTRA","India","Parbhani","Parbhani2006",6.96,355420.828921445
2006,"MAHARASHTRA","India","Mumbai","Mumbai2006",3.1600001,355420.828921445
2006,"MAHARASHTRA","India","Pune","Pune2006",3.0725,355420.828921445
2006,"MAHARASHTRA","India","Jalna","Jalna2006",5.6066666,355420.828921445
2006,"MAHARASHTRA","India","Latur","Latur2006",0.18000001,355420.828921445
2006,"MAHARASHTRA","India","Chandrapur","Chandrapur2006",2.7857141,355420.828921445
2006,"MAHARASHTRA","India","Thane","Thane2006",0.81333333,355420.828921445
2006,"MAHARASHTRA","India","Dhule","Dhule2006",6.5300002,355420.828921445
2006,"MAHARASHTRA","India","Jalgaon","Jalgaon2006",4.1374998,355420.828921445
2006,"MAHARASHTRA","India","Nanded","Nanded2006",1.21,355420.828921445
2006,"MAHARASHTRA","India","Yavatmal","Yavatmal2006",3.0333333,355420.828921445
2006,"MAHARASHTRA","India","Wardha","Wardha2006",10.746667,355420.828921445
2006,"MAHARASHTRA","India","Ahmednagar","Ahmednagar2006",3.3440001,355420.828921445
2006,"MAHARASHTRA","India","Nagpur","Nagpur2006",1.9583334,355420.828921445
2006,"MAHARASHTRA","India","Akola","Akola2006",5.9200001,355420.828921445
2006,"MAHARASHTRA","India","Buldhana","Buldhana2006",1.2,355420.828921445
2006,"MEGHALAYA","India","West Garo Hills","West Garo Hills2006",0.36000001,4950.74580910024
2006,"MEGHALAYA","India","East Garo Hills","East Garo Hills2006",0.37,4950.74580910024
2006,"MEGHALAYA","India","South Garo Hills","South Garo Hills2006",0.40000001,4950.74580910024
2006,"MEGHALAYA","India","West Jaintia Hills","West Jaintia Hills2006",0.22,4950.74580910024
2006,"NAGALAND","India","Dimapur","Dimapur2006",3.1933334,4881.27651724774
2006,"NAGALAND","India","Kohima","Kohima2006",2.78,4881.27651724774
2006,"PUNJAB","India","Jalandhar","Jalandhar2006",5.1278596,84358.3205277094
2006,"PUNJAB","India","Amritsar","Amritsar2006",2.2049999,84358.3205277094
2006,"PUNJAB","India","Shahid Bhagat Singh Nagar","Shahid Bhagat Singh Nagar2006",0.80000001,84358.3205277094
2006,"PUNJAB","India","Sahibzada Ajit Singh Nagar","Sahibzada Ajit Singh Nagar2006",4.5999999,84358.3205277094
2006,"PUNJAB","India","Ferozepur","Ferozepur2006",13.34,84358.3205277094
2006,"PUNJAB","India","Rupnagar","Rupnagar2006",2.5466666,84358.3205277094
2006,"PUNJAB","India","Barnala","Barnala2006",8.1119995,84358.3205277094
2006,"PUNJAB","India","Sangrur","Sangrur2006",11.548889,84358.3205277094
2006,"PUNJAB","India","Mansa","Mansa2006",12.047692,84358.3205277094
2006,"PUNJAB","India","S.A.S Nagar","S.A.S Nagar2006",2.3199999,84358.3205277094
2006,"PUNJAB","India","Patiala","Patiala2006",9.584444,84358.3205277094
2006,"PUNJAB","India","Ludhiana","Ludhiana2006",0.63999999,84358.3205277094
2006,"PUNJAB","India","Faridkot","Faridkot2006",12.39,84358.3205277094
2006,"PUNJAB","India","Hoshiarpur","Hoshiarpur2006",1.5599999,84358.3205277094
2006,"PUNJAB","India","Tarn Taran","Tarn Taran2006",4.1304259,84358.3205277094
2006,"PUNJAB","India","Fatehgarh Sahib","Fatehgarh Sahib2006",5.5657144,84358.3205277094
2006,"PUNJAB","India","Bathinda","Bathinda2006",10.806666,84358.3205277094
2006,"PUNJAB","India","Kapurthala","Kapurthala2006",1.8233334,84358.3205277094
2006,"PUNJAB","India","Muktsar","Muktsar2006",4.2133331,84358.3205277094
2006,"PUNJAB","India","Gurdaspur","Gurdaspur2006",3.54,84358.3205277094
2006,"RAJASTHAN","India","Baran","Baran2006",0.75999999,107881.012731276
2006,"RAJASTHAN","India","Tonk","Tonk2006",7.3799996,107881.012731276
2006,"RAJASTHAN","India","Nagaur","Nagaur2006",5.934,107881.012731276
2006,"RAJASTHAN","India","Banswara","Banswara2006",4.3557143,107881.012731276
2006,"RAJASTHAN","India","Pali","Pali2006",14.211429,107881.012731276
2006,"RAJASTHAN","India","Jhalawar","Jhalawar2006",4.2666669,107881.012731276
2006,"RAJASTHAN","India","Barmer","Barmer2006",5.9097662,107881.012731276
2006,"RAJASTHAN","India","Bhilwara","Bhilwara2006",6.9888887,107881.012731276
2006,"RAJASTHAN","India","Sawai Madhopur","Sawai Madhopur2006",7.9488888,107881.012731276
2006,"RAJASTHAN","India","Alwar","Alwar2006",7.0149999,107881.012731276
2006,"RAJASTHAN","India","Dholpur","Dholpur2006",7.4099998,107881.012731276
2006,"RAJASTHAN","India","Dausa","Dausa2006",8.7769232,107881.012731276
2006,"RAJASTHAN","India","Dungarpur","Dungarpur2006",2.0085714,107881.012731276
2006,"RAJASTHAN","India","Rajsamand","Rajsamand2006",7.3400002,107881.012731276
2006,"RAJASTHAN","India","Hanumangarh","Hanumangarh2006",5.0799999,107881.012731276
2006,"RAJASTHAN","India","Ganganagar","Ganganagar2006",4.3028569,107881.012731276
2006,"RAJASTHAN","India","Chittorgarh","Chittorgarh2006",6.7085714,107881.012731276
2006,"RAJASTHAN","India","Bundi","Bundi2006",6.2566667,107881.012731276
2006,"RAJASTHAN","India","Kota","Kota2006",5.2199998,107881.012731276
2006,"RAJASTHAN","India","Churu","Churu2006",3.3499999,107881.012731276
2006,"RAJASTHAN","India","Sikar","Sikar2006",7.0300002,107881.012731276
2006,"RAJASTHAN","India","Pratapgarh","Pratapgarh2006",1.6333333,107881.012731276
2006,"RAJASTHAN","India","Karauli","Karauli2006",8.3319998,107881.012731276
2006,"RAJASTHAN","India","Jhunjhunu","Jhunjhunu2006",5.2399998,107881.012731276
2006,"RAJASTHAN","India","Bharatpur","Bharatpur2006",17,107881.012731276
2006,"RAJASTHAN","India","Jaipur","Jaipur2006",10.085,107881.012731276
2006,"RAJASTHAN","India","Jaisalmer","Jaisalmer2006",5.0799999,107881.012731276
2006,"RAJASTHAN","India","Jhunjhunun","Jhunjhunun2006",14.84,107881.012731276
2006,"RAJASTHAN","India","Jodhpur","Jodhpur2006",7.9863815,107881.012731276
2006,"RAJASTHAN","India","Ajmer","Ajmer2006",10.167692,107881.012731276
2006,"RAJASTHAN","India","Bikaner","Bikaner2006",9.9228573,107881.012731276
2006,"RAJASTHAN","India","Udaipur","Udaipur2006",2.6583333,107881.012731276
2006,"TRIPURA","India","South Tripura","South Tripura2006",0.22,7685.63794369645
2006,"TRIPURA","India","North Tripura","North Tripura2006",2,7685.63794369645
2006,"TRIPURA","India","Dhalai","Dhalai2006",0.60000002,7685.63794369645
2006,"TRIPURA","India","West Tripura","West Tripura2006",0.44400001,7685.63794369645
2006,"UTTAR PRADESH","India","Hamirpur","Hamirpur2006",-2.6199999,212401.019785395
2006,"UTTARAKHAND","India","Dehradun","Dehradun2006",0.44337791,22515.1599964106
2007,"ANDHRA PRADESH","India","Krishna","Krishna2007",5.0266666,215025.207467313
2007,"ANDHRA PRADESH","India","Guntur","Guntur2007",4.8080001,215025.207467313
2007,"ANDHRA PRADESH","India","Vizianagaram","Vizianagaram2007",3.4039998,215025.207467313
2007,"ANDHRA PRADESH","India","Visakhapatanam","Visakhapatanam2007",1.8907692,215025.207467313
2007,"ANDHRA PRADESH","India","Anantapur","Anantapur2007",7.3061538,215025.207467313
2007,"ANDHRA PRADESH","India","East Godavari","East Godavari2007",5.9523077,215025.207467313
2007,"ANDHRA PRADESH","India","Chittoor","Chittoor2007",4.027143,215025.207467313
2007,"ANDHRA PRADESH","India","Srikakulam","Srikakulam2007",3.3425,215025.207467313
2007,"ANDHRA PRADESH","India","Sri Potti Sriramulu Nellore","Sri Potti Sriramulu Nellore2007",6.4371428,215025.207467313
2007,"ANDHRA PRADESH","India","West Godavari","West Godavari2007",3.1199999,215025.207467313
2007,"ANDHRA PRADESH","India","Y.S.R.","Y.S.R.2007",3.9949999,215025.207467313
2007,"ANDHRA PRADESH","India","Prakasam","Prakasam2007",8.59375,215025.207467313
2007,"ANDHRA PRADESH","India","Kurnool","Kurnool2007",6.7342854,215025.207467313
2007,"ARUNACHAL PRADESH","India","Changlang","Changlang2007",0.02,2699.43726474279
2007,"ARUNACHAL PRADESH","India","Tirap","Tirap2007",0.23999999,2699.43726474279
2007,"ASSAM","India","Karbi Anglong","Karbi Anglong2007",0.43333334,44015.9465886692
