country,state,district,year,dyid,arsenic,carbonate,calcium,chloride,electricalconductivity,fluorine,iron,hydrogencarbonate,potassium,magnesium,nitrate,sodium,percentageofsodium,phosphateion,residualsodiumcarbonate,sodiumabsorptionratio,sulfate,silicondioxide,hardnesstotal,alkalinitytotal,totaldissolvedsolids,potentialofhydrogen
India,Bihar,Katihar,2011,Katihar2011,,0,41.42857,74.296425,754.5,,,270.57858,31.585714,25.144285,,54.285713,,,1.7971429,1.5878571,,,206.78572,,,7.4514284
India,Bihar,Katihar,2012,Katihar2012,,0,29.379999,113.43667,420.66666,0.20333333,,246.66667,,35.016666,,,,,3.6400001,,33.293335,,217.33333,,,7.3499999
India,Bihar,Katihar,2013,Katihar2013,,0,28.461538,65.99231,652,0.18428572,,235.08461,34.646156,25.804615,24.607693,46.930771,,,1.2911111,1.5876923,11.446154,,177.30769,,,7.2315383
India,Bihar,Katihar,2014,Katihar2014,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Katihar,2015,Katihar2015,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Katihar,2016,Katihar2016,,0.0125,38.125,78.455254,746.0625,0.16562501,,261.46124,8.3343754,30.9,22.108126,65.561874,,0.001875,,,18.041876,14.289375,224.0625,,,7.9387498
India,Bihar,Katihar,2017,Katihar2017,,18,14,25,425,1.48,0.94999999,98,1.3,47,0.80000001,34,,0.69999999,,,,23,230,140,,8.5500002
India,Bihar,Katihar,2018,Katihar2018,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Katni,2000,Katni2000,,0,64,70.866669,747.20001,0.58428574,,279,35.513332,16.333334,29.133333,42.933334,,,2.4166667,1.136,17.200001,,226,,,7.5066667
India,Madhya Pradesh,Katni,2001,Katni2001,,0,71.5,75.5625,805.1875,0.33933333,,280.9375,15.5875,16.75,35.125,48.375,,,2.1314287,1.308125,20.625,,222.6875,,,7.3687501
India,Madhya Pradesh,Katni,2002,Katni2002,,3.75,68.375,80.4375,801.625,0.63153845,,238.6875,2.3125,25.4375,47,49.875,,,0.55000001,1.20125,33.0625,,276.25,,,7.7593751
India,Madhya Pradesh,Katni,2003,Katni2003,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Katni,2004,Katni2004,,0,88.699997,61.799999,792.5,0.47100002,,247.10001,31.809999,20.348,99.5,26.559999,,,,0.61500001,25.860001,,305,202.56,,7.309
India,Madhya Pradesh,Katni,2005,Katni2005,,0,71.090912,64.090912,724.09088,0.3009091,,180.81818,21.527273,19.537273,45.872726,25.809092,,,,0.6718182,56.81818,,257.72726,148.22728,,7.6063638
India,Madhya Pradesh,Katni,2006,Katni2006,,0,84.92308,74.846153,724.35712,0.41384616,,195.30769,6.1384616,19.633572,43.76923,42.307693,,,1.78,1.0215385,58.307693,,277.5,160.09232,,7.4892859
India,Madhya Pradesh,Katni,2007,Katni2007,,0,69.384613,56.923077,686.42859,0.31545454,,247.30769,19.200001,19.180714,43,40.76923,,,1.78,1.0707692,27.615385,,239.64285,202.71539,,7.1842856
India,Madhya Pradesh,Katni,2008,Katni2008,,0,78,74,890,0.33000001,,238,15,15.9,2.7,72,,,,1.9400001,150,,260,195.10001,,7.8200002
India,Madhya Pradesh,Katni,2009,Katni2009,,0,57.875,82.9375,640.875,0.40125,,186.6875,4.5875001,17.621876,24.5875,44.237499,,,0.5933333,1.168125,22.5625,,216.875,157.31,,7.649375
India,Madhya Pradesh,Katni,2010,Katni2010,,0,46.923077,55.153847,693.76923,0.25,2.1299999,254.07692,10.615385,32.506153,35.692307,39.46154,,,2.2,1.0323077,30.384615,,250.76923,208.26154,,7.8046155
India,Madhya Pradesh,Katni,2011,Katni2011,,0,59.375,42.881248,568,0.35916665,1.6725,222.875,6.2537498,14.730625,23.74375,31.512501,,,2.51,1.168125,23.5,,208.75,182.68375,,7.2037501
India,Madhya Pradesh,Katni,2012,Katni2012,,0,14.875,86.876999,688.5,0.63187498,0.99000001,151.02451,0.9375,54.264,40.4375,36.75,,,,0.86374998,58.375,,260.3125,,,7.3181248
India,Madhya Pradesh,Katni,2013,Katni2013,,0,60.5,81.666664,763.1875,0.426875,,196.08963,8.03125,32.966625,86.3125,39.25,,,,0.97812498,40.4375,,286.5625,160.12,,7.4793749
India,Madhya Pradesh,Katni,2014,Katni2014,,0,42.125,114.8125,1000.9375,0.4375,,325.6875,1.73125,61.594376,29.5625,63.8125,,,-3.6612501,1.4725,44.125,,358.4375,266.95688,,7.350625
India,Madhya Pradesh,Katni,2015,Katni2015,,0.80000001,50.400002,79.400002,664.46667,0.53000003,,199.93333,9.2933331,23.4,30.533333,42.400002,,,-2.2706666,1.2,18.866667,,222,165.214,,7.8113332
India,Madhya Pradesh,Katni,2016,Katni2016,,0,65.875,70.1875,710.0625,0.27687499,,241.125,14.575,22.5,24.5625,31.5625,,0.29249999,,,11.5,18.875,256.5,,,7.629375
India,Madhya Pradesh,Katni,2017,Katni2017,,0,54.722221,70.166664,687.38892,0.26055557,,230.77777,5.8470588,28.182777,27.388889,35.944443,,0.071444444,-2.5333333,0.87944442,25.277779,26.666666,252.44444,,,7.3177776
India,Madhya Pradesh,Katni,2018,Katni2018,0,0,77.428574,63,731.57141,0.29642856,0,257.35715,1.4857143,23.190001,33.57143,27.928572,,0.064285718,-3.1057143,0.78714287,15.071428,33.642857,288.57144,0,0,7.3957143
India,Uttar Pradesh,Kaushambi,2000,Kaushambi2000,,,22.4,93.800003,1352.5,0.15000001,,449.20001,6.4000001,93.400002,15.8,48.200001,,,,1.012,42,,440,,,8.0799999
India,Uttar Pradesh,Kaushambi,2001,Kaushambi2001,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2002,Kaushambi2002,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2003,Kaushambi2003,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2004,Kaushambi2004,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2005,Kaushambi2005,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2006,Kaushambi2006,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2007,Kaushambi2007,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2008,Kaushambi2008,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2009,Kaushambi2009,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2010,Kaushambi2010,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2011,Kaushambi2011,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2012,Kaushambi2012,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2013,Kaushambi2013,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2014,Kaushambi2014,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2015,Kaushambi2015,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2016,Kaushambi2016,,27,46.5,93,1114.625,0.61000001,,222.5,4.4124999,63.287498,197.64999,85.25,,,-6.8459821,1.9375,72.625,40.875,376.375,,724.75,8.4700003
India,Uttar Pradesh,Kaushambi,2017,Kaushambi2017,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Kaushambi,2018,Kaushambi2018,,,24,64,597,0.88,,256,2,41,23,48,,,,,9,30,140,,,8.1999998
India,Odisha,Kendrapara,2000,Kendrapara2000,,,,,,,,,,,,,,,,,,,,,,
India,Odisha,Kendrapara,2001,Kendrapara2001,,,,,,,,,,,,,,,,,,,,,,
India,Odisha,Kendrapara,2002,Kendrapara2002,,,,1010.7807,3173.7144,1.3342857,2.5925,,,,55.567142,,,,,,,,,,,8.0371428
India,Odisha,Kendrapara,2003,Kendrapara2003,,,,,585,2.48,,,,,0.46250001,,,,,,,,,,,
India,Odisha,Kendrapara,2004,Kendrapara2004,,,,66.25,682.5,0.10666667,3.3625,,,,32.299999,,,,,,,,,,,8.1824999
India,Odisha,Kendrapara,2005,Kendrapara2005,,,,,,,,,,,,,,,,,,,,,,
India,Odisha,Kendrapara,2006,Kendrapara2006,,,,,,,,,,,,,,,,,,,,,,
India,Odisha,Kendrapara,2007,Kendrapara2007,,,,,,,,,,,,,,,,,,,,,,
India,Odisha,Kendrapara,2008,Kendrapara2008,,,,375.25714,1814.2858,0.78666663,,,,,,,,,,,,,,,,7.7714286
India,Odisha,Kendrapara,2009,Kendrapara2009,,0,60,131.71428,887.14288,0.16666667,,251.85715,4.3285713,32.201427,,63.857143,,,0.49000001,1.6757143,49,,282.28571,206.42857,,8.0085716
India,Odisha,Kendrapara,2010,Kendrapara2010,,,,,1900,0.4905,,,,,,,,,,,,,,,,8.2166672
India,Odisha,Kendrapara,2011,Kendrapara2011,,,,,1087.5,0.35749999,,,,,,,,,,,,,,,,8.2437496
India,Odisha,Kendrapara,2012,Kendrapara2012,,0,103,462.68332,1875,0.076666668,,265.35001,3.3333333,62.720001,,186,,,0.60000002,3.2,62.666668,,515.33331,217.5,,8.0666666
India,Odisha,Kendrapara,2013,Kendrapara2013,,0,31.125,176.875,843.125,0.20666666,,168.5625,6.5,35.4375,,82.4375,,,1.24,2.1031251,31.6875,,223.5625,138.125,,7.9025002
India,Odisha,Kendrapara,2014,Kendrapara2014,,0,41.36842,92.729736,612.63159,0.34578946,,191.36842,4.4157896,17.901052,,57.36842,,,-0.80315787,1.968421,22.894737,,176.8421,156.85895,,7.7852631
India,Odisha,Kendrapara,2015,Kendrapara2015,,2,55.866665,219.86667,1336.6666,0.17659999,3.6182001,274.60001,14.46,35.403999,,163.06667,,,-2.2626667,3.8280001,105.13333,,285,228.41666,,8.1020002
India,Odisha,Kendrapara,2016,Kendrapara2016,,,,146.33333,1390.5555,0.21774444,2.774611,,,,,,,,,,,,,,,8.0744448
India,Odisha,Kendrapara,2017,Kendrapara2017,,6.0999999,39.058823,146.88235,1008.8235,,0.29117647,287.11765,9.2176466,37.017647,,107.6647,,,,2.8823528,31.294117,,249.70589,245.50824,518.11768,8.396471
India,Odisha,Kendrapara,2018,Kendrapara2018,0,0,36.57143,173.07143,1115.7142,0,0.125,274.42856,7.1642857,37.055,0,137.57143,,0,0,3.9100001,45.92857,0,243.64285,224.94072,571.57141,7.4392858
India,Odisha,Kendujhar,2000,Kendujhar2000,,,,38.981262,380,0.50999999,0.4075,,,,8.6704216,,,,,,,,135.78947,,,
India,Odisha,Kendujhar,2001,Kendujhar2001,,,,,,,,,,,,,,,,,,,,,,
India,Odisha,Kendujhar,2002,Kendujhar2002,,,,43.030922,383.97437,0.29494596,0.55461538,,,,19.847692,,,,,,,,,,,7.7628207
India,Odisha,Kendujhar,2003,Kendujhar2003,,,,,391.57895,0.40947369,,,,,11.605526,,,,,,,,,,,
